,0,1,2,3,4,5,6,7
0,0.1833177656597701,0.20822470989907127,0.24795058391777114,0.245086169516618,0.24785134472148304,0.23303257298201077,0.17788102427394986,0.23143142110010517
1,0.34782911591195914,0.3374020416061936,0.30894377724185457,0.31880251527852227,0.34129754799720724,0.3382148607026952,0.40750717504969947,0.4445990173699658
2,0.23007130973845633,0.2517184977619497,0.26760711090573824,0.25363583814911855,0.22240513368204742,0.1994010543604058,0.24015711657813693,0.2728423365691465
3,0.2351242363467542,0.2342022264773485,0.2865539497266796,0.2648942222227754,0.26249261292986176,0.2590680507032977,0.2335873425111761,0.23285632389283314
4,0.1668642832477693,0.18619952988159413,0.18559899297749094,0.19842920758795718,0.24338168421658077,0.25144204148193466,0.17437721490178812,0.17623791279158324
5,0.20901692947891534,0.28670439879787124,0.24266232598155796,0.22632555111646097,0.24567307053832088,0.24217626431039804,0.3148559916237654,0.4422427605971833
6,0.19046135306702824,0.22229975068362023,0.2344724352415227,0.23133006318105365,0.212587016845214,0.22683095786236263,0.1924776313868756,0.18915919297089379
7,0.250968134068865,0.2734799437134876,0.27697806364829863,0.2924704608190896,0.27751368071388255,0.24490052199056683,0.26594577544435777,0.31149654184688097
8,0.15186238768232072,0.1685828094075182,0.19202378516696417,0.18542352914919766,0.18564246383474822,0.20920846893097286,0.20055438035584655,0.21153147805423753
9,0.26382762557569805,0.24800758694372704,0.23276633003223982,0.24259832475011084,0.28392288127686616,0.21658764448102674,0.22254221356321463,0.22095744350743066
10,0.199456338702162,0.26588806123873304,0.2142676084838776,0.27504979381246925,0.20155618557184468,0.2706905291349099,0.20437359297238725,0.23882914164777333
11,0.307222164364793,0.31535566942233484,0.2791798265155231,0.3128979905267806,0.3001200574994689,0.30979374065980947,0.23990811479658739,0.2675581284060475
12,0.3149104511946557,0.2916455714232087,0.26446065943966873,0.27644389857453866,0.2812958872939054,0.26121024239576207,0.35322778449175835,0.41676916420175
